nama_channel,judul_video,komentar,jumlah_like_komentar,tanggal_posting
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,salpok pas ka jes tepuk tangan lampunya nyala ,1,2024-07-06T02:52:10Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ci cobain seblak mama zafran dong,1,2024-07-05T04:38:41Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,24jam makan b2,0,2024-07-05T01:32:31Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,bikin video mukbag cireng ndutts fahry tiktokers dong kak,0,2024-07-04T05:52:54Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,kok papanya jessica agak kurusan gak sih aq liatnya,0,2024-07-02T13:12:21Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,oelek  ulek ci,0,2024-06-30T06:45:32Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,cii cobain festival seuhah di gw food bekasi,0,2024-06-29T13:13:49Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,sungkem dulu sama editor nya kerenn bat woi,0,2024-06-29T10:12:40Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ka itu kaka pindah rumah lagi,0,2024-06-29T01:42:41Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,wedeeee editornya naik kelas ini editingnya bukan maen,2,2024-06-28T06:14:48Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,aku ngakak pas papi nya langsung ilang pas abis makan cireng receh bgt,0,2024-06-27T10:50:14Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,24 jam makan solaria dah pernah blm si ce,0,2024-06-27T04:35:21Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,tahu huha by tiktoker farida zulfa kaa tenantnya ada di gancit enak bgtttt apalagi yg varian huha sama badas nya,0,2024-06-27T02:09:45Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,chili oil  minyak dri cirengnya ya iya ci minyaknya bngt tu kuah,0,2024-06-26T13:41:09Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,"ka jessica makan 24 jam serba jagung ka 
1 bakwan jagung
2 jasuke
3 jagung rebus
4 jagung bakar
5 masak tumis jagung dengan ikan peda
6 bikin mochi isi jagung ka

makasih ka jessica ",2,2024-06-26T13:14:59Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,kak bkn aday in my life dggg,0,2024-06-26T12:11:42Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,duduk dong cii liat nya kaya gmna gitu kalo ga dudukk ,3,2024-06-26T08:36:05Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ciiii kuliner di pekan raya jakarta,0,2024-06-25T12:28:28Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ci jane bikin house tour rumah baruu dong,0,2024-06-25T05:27:46Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,kak ngonten sama ponakan gemoynya donk,0,2024-06-25T05:25:46Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ditunggu upload selanjutnya yaa ciii,0,2024-06-25T03:06:59Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,24jam makan di cgv ci jane,0,2024-06-25T01:06:33Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,kak mau nanya itu yang cuci tangan pas makan basreng siapa,0,2024-06-24T15:42:22Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,cii ko kaya gak suka ya sama mamanya,1,2024-06-24T12:15:44Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,cobain ci cobain xiangshan fishsteamboth,0,2024-06-24T09:13:00Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,"kak jesica mau nanya  papa cycling kah  atau runner  badanya bagus banget di umur segitu 

kalo boleh tau olahraga apa papa ",0,2024-06-24T08:25:08Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ci saran dari aku kamera nya deketin lagii ini kejauahan bgt apa lagi pas duduk jadii gak terlalu jelas videonya,36,2024-06-24T02:29:29Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,suka sm papanya sll support dan ikutan makan hihihikompak selalu yaa,3,2024-06-24T01:54:18Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,"itu alamat nya gorengan  terooous ci
jl mawaddah rayano 320klp duakec klp duakabupaten tangerangbanten

review ulang ci",1,2024-06-24T00:09:31Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,kak main among us lagi,2,2024-06-24T00:07:26Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,cikulak biasanya pake telor,0,2024-06-23T17:25:36Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ci makannya enakan diliat kalo duduk hehehe,0,2024-06-23T16:47:06Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,kaa mampir ga ke uptown park sms deket kan sama rumah kamu cari durian keliling ada aku,0,2024-06-23T16:09:22Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ci jane colab lagi dong sama bang jes ga kangen apa,0,2024-06-23T15:51:51Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ci review lumiere dong plis,0,2024-06-23T15:15:10Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,kak bikin diy dong,1,2024-06-23T13:47:46Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,"ciii ayo main among us lagi
ciii ayo main among us lagi
ciii ayo main among us lagi
ciii ayo main among us lagi
ciii ayo main among us lagi",0,2024-06-23T13:17:42Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,pindah rumah lagi kah atau dapurnya di renovasi,0,2024-06-23T13:15:46Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,131 kaget ada 2 jessica jane,8,2024-06-23T10:32:31Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,request 24 jam makan makanan cinema xxi,0,2024-06-23T08:01:02Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,24 jam makan makanan masakan sendiri seruu kaya nyaaaa,0,2024-06-23T05:44:04Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,jessica model rambut apa aja cocok tetep cantik tp model rambut yg satu ini bikin terlihat sangat dewasa wolf cut bukan ya ini hhihi,0,2024-06-23T03:18:39Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,bast hreng terenak,0,2024-06-23T02:48:55Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,pilih suami kaya tapi utangnya banyak apa pilih suami hidup pas pasan tapi tidak ada hutang sama sekali  orang kaya pasti ada hutang orang yg hidup pas pasan blum tentu punya hutang  ujung ujungnya makan nasi basi comen gue di hapus hahihohe hu lucu loh,0,2024-06-23T02:09:28Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,mau pilih cowo kaya pas udah nikah jadi miskin itulah takdirgue ada cerita cewe itu nikah dg cowo kaya pas nikah sudah jalan 5 tahun jadi miskin padahal uang cowonya ada 5 miliar eh cowo yg di tolak tadi miskin eh jadi kaya si cewenya jadi malu  si cewenya cinta tapi si cowo nya hidup pas pasan jadi cewenya malah milih cowo kaya eh jalan 5 tahun jadi miskin jadi penyesalan ,0,2024-06-23T02:06:10Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,jadi ngiler,0,2024-06-23T01:22:28Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,itu bukin videonya dirumah jane sendiri kah ,0,2024-06-23T00:53:32Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,cobainnproduknya eonnie kitchen ka jess enak tau dakbalnya juaraaa,0,2024-06-22T22:13:52Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,pergantian siang malam nya agak random ya gays hehehe,0,2024-06-22T21:22:46Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,segmen chef jessica lagi dong,0,2024-06-22T16:41:25Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,cheff jessica,0,2024-06-22T16:40:57Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,kangen video driver true ,0,2024-06-22T16:08:15Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,sukanya mkn diluar,0,2024-06-22T15:59:14Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,yang edit seru bgt wkwkwkw tencuu ci  team,1,2024-06-22T15:21:53Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,bapaknya ngilang,0,2024-06-22T09:15:32Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ka jes ayo cobain makan makanan yg ada di kedai ka jelita yg tiktokers ituu,0,2024-06-22T09:06:25Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,gorengan terosnya kak erika itu emang gerobak an gaasih waktu yg dilukis ituu,1,2024-06-22T08:45:38Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,kak jessica jane coba bikin 24 jam makan olahan kepiting  semoga dibikinin ,0,2024-06-22T08:06:37Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ternyata kamu sama aku ya  kalo sedikit basi tetep dimakan,0,2024-06-22T06:44:55Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,jurak cireng biasanya 20k isi 10 berarti ini termasuk murah bgt gasii,1,2024-06-22T06:33:20Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,lanjut a,0,2024-06-22T04:05:07Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,menurut aku coba dketin dikit kak kameranya yerlalu jah nggak kelihatan makanannya yg kk makan,0,2024-06-22T03:49:44Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,jessica boleh tak review makanan yang wajib cuba bila datang indonesia salam dari malaysia ,0,2024-06-22T03:29:21Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,pada sadar ga pas ka jane tepuk tangan brengan lampu kitchen nyala,0,2024-06-22T03:28:33Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ka jessica jane coba donggg bikin vlog chef jessica lagii,0,2024-06-21T23:07:26Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,lampung tepuk tangan nya langsung idup otomatis karna jane tepuk tangan,0,2024-06-21T17:04:37Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ci jes cobain sambel by omay farida nurhan dong,0,2024-06-21T16:54:18Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ci jessica ganti pp dong,0,2024-06-21T13:23:33Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,3,0,2024-06-21T13:11:25Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,kak coba jajan ke prj dong,1,2024-06-21T12:37:30Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,"titip pesan kak jessica

req 50 jt sub kak jess

 salam kak jess  mohon maaf bisa gak req game among us biar nostalgia masa tahun yang pernah  kalian lewati bersama
1 bang kelvin yang jago seperti kak jess  mau crewmate maupun impostor tetap jago 

2kak jessica jane yang membuat warna permainan 

3 patrick mungkin sekarang dah gak on lagi yang paling semangat nuduh wkwkwkw

4 bkent dengan suara jasnya dan paling langganan impostor

5kapten dengan keluguannya  

6 kemas yang jarang impostor kayaknya sering crewmate seperti patrick

7 young lex dengan alibi yang jago menggocek impostor

8 ana si gak bisa boong istrinya kelvin kayaknya 

9sama olivia tapi ndak deh kasian patrick ganti bang radit dah yang diam diam menghanyutkan



semoga kalian sehat semua moga di baca kak jess walaupun sepertinya agak susah karena semua pada memiliki kesibukannya masing 

terima kasih ini di buat pukul 1927 jumat21 juni 2024

kata yang pernah meramaikan komenan para youtuber maupun berbagai plaform yaitu be yourself and never surrender 

opening hello guest

dan yang masih sekarang full power dan mari kita coba",0,2024-06-21T12:31:34Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,konten among as masih di tunggu,1,2024-06-21T11:56:27Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,kak konten among as lagi dong yg setuju siapa ni,1,2024-06-21T11:55:41Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,cii buat coklat dubai yg viral ituu kajess,0,2024-06-21T11:55:17Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,kak buat tiktok food hacks lagii dong,0,2024-06-21T11:00:39Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ciii mo req kulineran di pekan raya jakarta,0,2024-06-21T10:14:27Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ciii mo req kulineran di pekan raya jakarta,0,2024-06-21T10:14:25Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,aku beli dapur amos 3 produk juga cireng nya asem semua ,0,2024-06-21T10:14:17Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ciii mo req kulineran di pekan raya jakarta,0,2024-06-21T10:14:16Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ciii mo req kulineran di pekan raya jakarta,0,2024-06-21T10:14:13Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ciii mo req kulineran di pekan raya jakarta,0,2024-06-21T10:14:11Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ci cobain cireng nya fahri dong ci,0,2024-06-21T07:53:09Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,spil editor ga ,0,2024-06-21T07:22:12Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,jane kapann room tour nyaaaaaa,0,2024-06-21T07:18:44Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ciii jaga sophia 24 jam manaaa yaaaa ada gaa yaaa,0,2024-06-21T07:09:33Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ci jane cobain makanan yg ada di prj 2024 lg dongg,1,2024-06-21T06:26:54Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,cobain pangsit nyai mercon ci,0,2024-06-21T05:30:37Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,riview produk tiktokers,1,2024-06-21T05:16:03Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,battle seblak instan dong kak ada punya bang satria sajodo sama teh nina,0,2024-06-21T04:30:26Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ci jane request dong review mbaksoimah,1,2024-06-21T02:56:59Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ci makasih udah cobain jualan akuuu,1047,2024-06-21T02:50:20Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,cobain tahu huha,1,2024-06-21T02:23:59Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,habis nonton ini langsung co cireng,1,2024-06-21T02:10:47Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,kak duduk gak kak,1,2024-06-21T01:52:08Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ayo kakkk lebih rajin lagi bikin kontennn im alwys 24 hours stayyy waiting ur content,0,2024-06-20T23:48:02Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,game play on mobile legend for 100 millions,0,2024-06-20T23:46:06Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ciiiiii buat konten masak masak dari game kaya cooking mama,0,2024-06-20T20:59:11Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ke jakarta fair ga ka jess,0,2024-06-20T16:54:31Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,minimal durasinya sejam sih,0,2024-06-20T16:03:35Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,next please try makanan malaysia yg viral d tiktoklike salmon skintapak kudacoklat kunafadengdeng khairul amingsambal nyet,1,2024-06-20T15:43:11Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ci jane cobain acar timun pickle utuh yang kaya diluar negri gitu dong,3,2024-06-20T15:35:45Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ciii jane kok udah jarang konten masak masak lagiii,0,2024-06-20T15:33:14Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,baru nonton lagi papa nya agak kurusan,0,2024-06-20T15:01:02Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,330 salfok sama piringnya lucu banget ,0,2024-06-20T14:34:09Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,aku cuma buka youtube kalo mau makan dan nontonnya cuma jesica jane jado tolong kak jane bisa post video se sering mungkin buat stok pendamping makan hehehe,1,2024-06-20T14:23:37Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,"kaaa jess kaka kapan ke bagan
nonton bakar tongkang lo kaaak",0,2024-06-20T13:43:33Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ci ke prj 2024,0,2024-06-20T13:41:01Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,sukaa bgt sama vid nya selalu rapihh teratur gitu konsep nya,2,2024-06-20T13:25:53Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,review pentolan seblak ci,0,2024-06-20T13:07:22Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,please dont hate me bang jerome mana  ,1,2024-06-20T12:53:28Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ajak kelly korea ci,1,2024-06-20T12:37:59Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,knp ga coba tahu huha jane,1,2024-06-20T12:35:10Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,jadi ngiler,1,2024-06-20T12:23:22Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ciii colab lagi ama ci vilmeii dong,1,2024-06-20T12:17:08Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,banyakin konten gini sama papa jess seru bangettt,0,2024-06-20T12:13:08Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,tahu huha by farida nurhan,0,2024-06-20T11:59:38Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,begitu tepuk tangan lampu di belakang langsung nyala kerenn,0,2024-06-20T11:44:20Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,fyi basreng biasanya dibuat dari ikan kaakk bukan daging sapi ayam,4,2024-06-20T11:16:45Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,kak jessica cobain pangsit sieneng yang ada di sukabumi punyanya kak isabella viandra dong,0,2024-06-20T11:01:59Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,room tour lagi dong janeeeee,0,2024-06-20T10:55:23Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,segment chef jessica udah gada ya dahal itu fav bgt,0,2024-06-20T10:48:43Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ka mending makannya duduk kyk dulu,0,2024-06-20T10:39:40Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,kak kalo yg cireng bumbunya emng bumbu rujak biasanya emng ada rasa asemnya dari asem jawa,0,2024-06-20T10:35:29Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,aku tuh org aceh asli ngerasa kayak ap yg kk tasyi blg tu harusnya sesuai selera masing2 ya ga harus smpe di judge kayak gtu si soalnya mie aceh yg aslinya ga kayak gtu rasanya cuma indomie itu lebih kaya rasa rempah aj dan ga terlalu mirip rasa mie asliny cuma ya untuk kata2nya bisa lebih menghargai lagi lah,0,2024-06-20T10:27:18Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,,0,2024-06-20T10:21:04Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,basreng sajodo,0,2024-06-20T10:20:53Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,"kak hous tour plisss 
                            ",0,2024-06-20T10:15:16Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,jes makannya sambil duduk kayanya better deh thx,0,2024-06-20T10:11:12Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ke bali jes sushi philadelphia,0,2024-06-20T10:10:58Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,jauh amay ci,0,2024-06-20T09:58:08Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,kenapa makan nyah berdiri ga duduk,0,2024-06-20T09:16:01Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ci buat konten ke pik dongg,0,2024-06-20T08:36:41Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,oelek bacanya ulek kak itu pake ejaan lama,0,2024-06-20T08:24:24Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,house tour dong kak,0,2024-06-20T08:15:32Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ya ci erica masih renov jadi ci jane belum bisa cobain deh pdhl kayaknya seru kalau ci jane cobain,0,2024-06-20T08:10:13Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ci janee plss bikin house tourrr,0,2024-06-20T08:03:32Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,seblak bang satria cocok sih,0,2024-06-20T08:03:07Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ci jane jgn makan banyak yg gurih micin atau natrium ya kata dokterku itu ngerusak lapisan lambung ga baik buat yg gerdasam lambung,0,2024-06-20T07:58:59Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ci jane wanna see u collab sama erica ricardo,0,2024-06-20T07:56:45Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,toastnya enak yg tuna kk,0,2024-06-20T07:31:19Z
Jessica Jane,REVIEW JUJUR MAKANAN TIKTOKER!,ci next cobain seblak prasmanan viralll,1,2024-06-20T07:29:58Z
Tasyi Athasyia,TASYI REVIEW MAKANAN VIRAL TIKTOK : EP 1 | MOHON MAKLUM INI REVIEW JUJUR,aku suka,0,2025-01-30T10:41:35Z
Tasyi Athasyia,TASYI REVIEW MAKANAN VIRAL TIKTOK : EP 1 | MOHON MAKLUM INI REVIEW JUJUR,,0,2024-12-23T15:05:59Z
Tasyi Athasyia,TASYI REVIEW MAKANAN VIRAL TIKTOK : EP 1 | MOHON MAKLUM INI REVIEW JUJUR,gummy bear beku enak banget kak lgi viral,0,2024-11-03T06:53:41Z
Tasyi Athasyia,TASYI REVIEW MAKANAN VIRAL TIKTOK : EP 1 | MOHON MAKLUM INI REVIEW JUJUR,kak tasyi battle donat ga siii harus ,0,2024-09-27T22:33:48Z
Tasyi Athasyia,TASYI REVIEW MAKANAN VIRAL TIKTOK : EP 1 | MOHON MAKLUM INI REVIEW JUJUR,kakkan pernah review susu coklatboleh gk kreview chocholate drink yg emang mantaph rich mahalmisal caotina swiss choco delficadburystarbuckscy dllsgala choco powder drink yg mahal taste nyatp bukan tipe chocolatos kali kali review yg sultan k,0,2024-08-12T23:20:52Z
Tasyi Athasyia,TASYI REVIEW MAKANAN VIRAL TIKTOK : EP 1 | MOHON MAKLUM INI REVIEW JUJUR,639 suka banget motto kak tasyi ini,0,2024-07-21T16:49:37Z
Tasyi Athasyia,TASYI REVIEW MAKANAN VIRAL TIKTOK : EP 1 | MOHON MAKLUM INI REVIEW JUJUR,maka ituu makan disana langsung konten nya biar fresh gak melulu di take away,0,2024-07-04T06:34:11Z
Tasyi Athasyia,TASYI REVIEW MAKANAN VIRAL TIKTOK : EP 1 | MOHON MAKLUM INI REVIEW JUJUR,donat bahagia overrated deh keknya mahal pula,2,2024-06-14T12:11:23Z
Tasyi Athasyia,TASYI REVIEW MAKANAN VIRAL TIKTOK : EP 1 | MOHON MAKLUM INI REVIEW JUJUR,fried chicken master penyelamat ku di taiwan karna mereka halal,1,2024-03-06T16:04:02Z
Tasyi Athasyia,TASYI REVIEW MAKANAN VIRAL TIKTOK : EP 1 | MOHON MAKLUM INI REVIEW JUJUR,cromboloni kak,0,2024-02-10T06:08:23Z
Tasyi Athasyia,TASYI REVIEW MAKANAN VIRAL TIKTOK : EP 1 | MOHON MAKLUM INI REVIEW JUJUR,"1142
2210
3305 
4423
5525
6611
7638
8708
9745
10915",2,2023-09-16T16:31:27Z
Tasyi Athasyia,TASYI REVIEW MAKANAN VIRAL TIKTOK : EP 1 | MOHON MAKLUM INI REVIEW JUJUR,jelas2 ni donat dipotek pake tangan masak si budepji bilang dipotek pake gigi itu org buta kali ya ga bisa bedain tangan sama gigi benci sama org boleh tapi jangan fitnah keterlaluan kalo ga bisa bedain mana tangan mana gigi,1,2023-06-29T08:39:49Z
Tasyi Athasyia,TASYI REVIEW MAKANAN VIRAL TIKTOK : EP 1 | MOHON MAKLUM INI REVIEW JUJUR,demi apa sihhh chikuro tuh emg seenak ituuuu ibuku sampe ketagihan loh,0,2023-05-24T14:37:00Z
Tasyi Athasyia,TASYI REVIEW MAKANAN VIRAL TIKTOK : EP 1 | MOHON MAKLUM INI REVIEW JUJUR,coba dibikin resep chikuro nya donk kak,0,2023-05-09T09:51:48Z
Tasyi Athasyia,TASYI REVIEW MAKANAN VIRAL TIKTOK : EP 1 | MOHON MAKLUM INI REVIEW JUJUR,sukses trs kk salam pemula konten review2 mkan jga hehe,0,2023-04-26T11:02:07Z
Tasyi Athasyia,TASYI REVIEW MAKANAN VIRAL TIKTOK : EP 1 | MOHON MAKLUM INI REVIEW JUJUR,salfok cardigannya ,1,2023-03-28T09:32:22Z
Tasyi Athasyia,TASYI REVIEW MAKANAN VIRAL TIKTOK : EP 1 | MOHON MAKLUM INI REVIEW JUJUR,kak cobain fufu enak begete,1,2023-03-21T09:50:39Z
Tasyi Athasyia,TASYI REVIEW MAKANAN VIRAL TIKTOK : EP 1 | MOHON MAKLUM INI REVIEW JUJUR,ka tadi cobain rolll ups dong yang pake es krim bisa beku,0,2023-03-21T08:34:38Z
Tasyi Athasyia,TASYI REVIEW MAKANAN VIRAL TIKTOK : EP 1 | MOHON MAKLUM INI REVIEW JUJUR,"fried chicken master emg gokils sih bisa geser posisi fried chicken yg lainnya di lidah gue dan satu selera sama tasyi untuk kfc original ada tempa tersendiri buat kulitnya jd tergantung lagi mau yg mana gabisa milih
udh langganan bgtttt dari 20192020 deh kyknya
jd gasabar pgn cobain chikuro next klo ada kesempatan",2,2023-03-20T11:56:33Z
Tasyi Athasyia,TASYI REVIEW MAKANAN VIRAL TIKTOK : EP 1 | MOHON MAKLUM INI REVIEW JUJUR,kak tasyi itu di pim di  mana,0,2023-03-19T04:03:10Z
Tasyi Athasyia,TASYI REVIEW MAKANAN VIRAL TIKTOK : EP 1 | MOHON MAKLUM INI REVIEW JUJUR,yangg chikuro kok bisa mahal bgt kaa ampe 50rb di sini cuma 30k yg large,0,2023-03-18T06:32:44Z
Tasyi Athasyia,TASYI REVIEW MAKANAN VIRAL TIKTOK : EP 1 | MOHON MAKLUM INI REVIEW JUJUR,cikuro emang dabesssss bgt tau dari sebelum viralnya udah sering beli di botani dan suka bgttt,1,2023-03-11T17:07:51Z
